COD_CLIENTE;COD_PEDIDO;CODIGO_PRODUTO;DEPTO;QUANTIDADE;VALOR_UNITARIO;QTD_PARCELAS;DT_PEDIDO;MEIO_PAGTO;STATUS_PAGAMENTO
1410;1556;0;INFORMATICA;4;2806.35;5;07/12/2018;A VISTA;CANCELADO
1410;1556;0;BELEZA;4;41.00;1;07/12/2018;A VISTA;CANCELADO
1410;1556;0;BELEZA;4;4.10;1;07/12/2018;A VISTA;CANCELADO
1410;1556;0;ELETRO;4;280.65;5;07/12/2018;A VISTA;CANCELADO
1412;1557;0;TELEFONIA;4;916.00;1;08/12/2018;A VISTA;CANCELADO
1412;1557;0;TELEFONIA;4;91.60;1;08/12/2018;A VISTA;CANCELADO
1412;1557;0;INFORMATICA;4;2.14;1;08/12/2018;A VISTA;CANCELADO
1412;1557;0;INFORMATICA;4;40.00;1;08/12/2018;A VISTA;CANCELADO
1358;1558;0;AUDIO;4;1833.00;2;07/12/2018;DINHEIRO;CANCELADO
1358;1558;0;AUDIO;4;183.30;2;07/12/2018;DINHEIRO;CANCELADO
1358;1558;0;AUDIO;4;30.00;1;07/12/2018;DINHEIRO;CANCELADO
1358;1558;0;AUDIO;4;3.00;1;07/12/2018;DINHEIRO;CANCELADO
1358;1558;0;INFORMATICA;4;80.00;2;07/12/2018;DINHEIRO;CANCELADO
1358;1558;0;BELEZA;4;4.28;2;07/12/2018;DINHEIRO;CANCELADO
1416;1559;0;TELEFONIA;4;525.00;2;22/12/2018;A VISTA;CANCELADO
1416;1559;0;TELEFONIA;4;52.50;2;22/12/2018;A VISTA;CANCELADO
1416;1559;0;AUDIO;4;8.56;4;22/12/2018;A VISTA;CANCELADO
1416;1559;0;INFORMATICA;4;3457.96;4;22/12/2018;A VISTA;CANCELADO
1416;1559;0;ACESSORIOS;4;345.80;4;22/12/2018;A VISTA;CANCELADO
1416;1559;0;ELETRO;4;160.00;4;22/12/2018;A VISTA;CANCELADO
1418;1560;0;INFORMATICA;2;35.00;2;29/12/2018;A VISTA;CANCELADO
1418;1560;0;AUDIO;4;6.42;3;29/12/2018;A VISTA;CANCELADO
1418;1560;0;AUDIO;4;-288.00;0;29/12/2018;A VISTA;CANCELADO
1418;1560;0;AUDIO;4;-28.80;6;29/12/2018;A VISTA;CANCELADO
1418;1560;0;AUDIO;4;151.89;1;29/12/2018;A VISTA;CANCELADO
1418;1560;0;INFORMATICA;4;336.36;3;29/12/2018;A VISTA;CANCELADO
1418;1560;0;INFORMATICA;4;3.50;1;29/12/2018;A VISTA;CANCELADO
1418;1560;0;INFORMATICA;4;120.00;3;29/12/2018;A VISTA;CANCELADO
1418;1560;0;ACESSORIOS;4;3363.75;3;29/12/2018;A VISTA;CANCELADO
1419;1561;0;AUDIO;4;12.84;6;11/12/2018;A VISTA;CANCELADO
1419;1561;0;INFORMATICA;4;347.13;6;11/12/2018;A VISTA;CANCELADO
1419;1561;0;BELEZA;4;3471.12;6;11/12/2018;A VISTA;CANCELADO
1419;1561;0;ACESSORIOS;4;8.00;1;11/12/2018;A VISTA;CANCELADO
1419;1561;0;ACESSORIOS;4;0.80;1;11/12/2018;A VISTA;CANCELADO
1421;1562;0;AUDIO;4;1832.00;2;07/12/2018;A VISTA;CANCELADO
1421;1562;0;AUDIO;4;183.20;2;07/12/2018;A VISTA;CANCELADO
1421;1562;0;INFORMATICA;4;80.00;2;07/12/2018;A VISTA;CANCELADO
1421;1562;0;INFORMATICA;4;4.28;2;07/12/2018;A VISTA;CANCELADO
1421;1562;0;INFORMATICA;4;140.00;4;07/12/2018;A VISTA;CANCELADO
1421;1562;0;INFORMATICA;4;14.00;4;07/12/2018;A VISTA;CANCELADO
1424;1563;0;TELEFONIA;4;4.28;2;07/12/2018;A VISTA;CANCELADO
1424;1563;0;AUDIO;4;1832.00;2;07/12/2018;A VISTA;CANCELADO
1424;1563;0;AUDIO;4;183.20;2;07/12/2018;A VISTA;CANCELADO
1426;1564;0;INFORMATICA;2;287.00;2;29/12/2018;A VISTA;CANCELADO
1426;1564;0;INFORMATICA;4;336.36;3;29/12/2018;A VISTA;CANCELADO
1426;1564;0;INFORMATICA;4;6.42;3;29/12/2018;A VISTA;CANCELADO
1426;1564;0;INFORMATICA;4;28.70;1;29/12/2018;A VISTA;CANCELADO
1426;1564;0;MODA;4;120.00;3;29/12/2018;A VISTA;CANCELADO
1426;1564;0;ACESSORIOS;4;3363.75;3;29/12/2018;A VISTA;CANCELADO
1428;1565;0;TELEFONIA;4;195.00;1;21/12/2018;A VISTA;CANCELADO
1428;1565;0;TELEFONIA;4;19.50;1;21/12/2018;A VISTA;CANCELADO
1428;1565;0;INFORMATICA;4;8.56;4;21/12/2018;A VISTA;CANCELADO
1428;1565;0;INFORMATICA;4;3057.96;4;21/12/2018;A VISTA;CANCELADO
1428;1565;0;ACESSORIOS;4;305.80;4;21/12/2018;A VISTA;CANCELADO
1532;1566;0;INFORMATICA;4;4129.00;12;19/12/2018;CC;CANCELADO
1532;1566;0;INFORMATICA;4;412.90;12;19/12/2018;CC;CANCELADO
1532;1566;0;INFORMATICA;4;57.78;27;19/12/2018;CC;CANCELADO
1532;1566;0;BELEZA;4;25690.50;9;19/12/2018;CC;CANCELADO
1532;1566;0;BELEZA;4;2569.05;27;19/12/2018;CC;CANCELADO
1435;1569;0;AUDIO;4;451.96;3;05/12/2018;A VISTA;CANCELADO
1435;1569;0;INFORMATICA;4;6.42;3;05/12/2018;A VISTA;CANCELADO
1435;1569;0;INFORMATICA;4;437.00;2;05/12/2018;A VISTA;CANCELADO
1435;1569;0;INFORMATICA;4;43.70;2;05/12/2018;A VISTA;CANCELADO
1435;1569;0;INFORMATICA;4;120.00;3;05/12/2018;A VISTA;CANCELADO
1435;1569;0;MODA;4;4519.52;3;05/12/2018;A VISTA;CANCELADO
1439;1570;0;AUDIO;4;5117.00;7;08/12/2018;A VISTA;CANCELADO
1439;1570;0;AUDIO;4;511.70;7;08/12/2018;A VISTA;CANCELADO
1439;1570;0;AUDIO;4;280.00;7;08/12/2018;A VISTA;CANCELADO
1439;1570;0;INFORMATICA;4;14.98;7;08/12/2018;A VISTA;CANCELADO
1442;1571;0;AUDIO;4;4.28;2;23/12/2018;A VISTA;CANCELADO
1442;1571;0;INFORMATICA;4;4036.00;2;23/12/2018;A VISTA;CANCELADO
1442;1571;0;INFORMATICA;4;403.60;2;23/12/2018;A VISTA;CANCELADO
1442;1571;0;BELEZA;4;40.00;3;23/12/2018;A VISTA;CANCELADO
1444;1572;0;AUDIO;4;3363.00;3;22/12/2018;A VISTA;CANCELADO
1444;1572;0;AUDIO;4;336.30;3;22/12/2018;A VISTA;CANCELADO
1444;1572;0;INFORMATICA;4;6.42;3;22/12/2018;A VISTA;CANCELADO
1444;1572;0;BELEZA;4;120.00;3;22/12/2018;A VISTA;CANCELADO
1444;1572;0;ACESSORIOS;4;32.00;1;22/12/2018;A VISTA;CANCELADO
1444;1572;0;ACESSORIOS;4;3.20;1;22/12/2018;A VISTA;CANCELADO
1446;1573;0;AUDIO;4;2.14;1;08/12/2018;A VISTA;CANCELADO
1446;1573;0;AUDIO;4;44.00;1;08/12/2018;A VISTA;CANCELADO
1446;1573;0;AUDIO;4;206.00;1;08/12/2018;A VISTA;CANCELADO
1446;1573;0;AUDIO;4;20.60;1;08/12/2018;A VISTA;CANCELADO
1446;1573;0;AUDIO;4;164.88;1;08/12/2018;A VISTA;CANCELADO
1446;1573;0;INFORMATICA;4;1648.76;1;08/12/2018;A VISTA;CANCELADO
1448;1574;0;AUDIO;4;33.65;1;24/12/2018;A VISTA;CANCELADO
1448;1574;0;INFORMATICA;4;112.12;1;24/12/2018;A VISTA;CANCELADO
1448;1574;0;INFORMATICA;4;2.14;1;24/12/2018;A VISTA;CANCELADO
1448;1574;0;ACESSORIOS;4;1121.25;1;24/12/2018;A VISTA;CANCELADO
1594;1575;0;AUDIO;4;4.28;2;14/12/2018;CC;CANCELADO
1594;1575;0;INFORMATICA;4;1950.00;2;14/12/2018;CC;CANCELADO
1594;1575;0;INFORMATICA;4;195.00;2;14/12/2018;CC;CANCELADO
1594;1575;0;INFORMATICA;4;557.00;2;14/12/2018;CC;CANCELADO
1594;1575;0;INFORMATICA;4;55.70;2;14/12/2018;CC;CANCELADO
1594;1575;0;SOM;4;80.00;2;14/12/2018;CC;CANCELADO
1453;1576;0;TELEFONIA;4;6.42;3;24/12/2018;A VISTA;CANCELADO
1453;1576;0;AUDIO;4;889.00;2;24/12/2018;CC;CANCELADO
1453;1576;0;AUDIO;4;88.90;2;24/12/2018;CC;CANCELADO
1453;1576;0;AUDIO;4;2964.50;3;24/12/2018;CC;CANCELADO
1453;1576;0;INFORMATICA;4;296.44;3;24/12/2018;CC;CANCELADO
1455;1577;0;AUDIO;4;315.00;1;19/12/2018;CC;CANCELADO
1455;1577;0;AUDIO;4;31.50;1;19/12/2018;CC;CANCELADO
1455;1577;0;INFORMATICA;4;4.28;2;19/12/2018;CC;CANCELADO
1455;1577;0;INFORMATICA;4;1669.25;2;19/12/2018;CC;CANCELADO
1455;1577;0;INFORMATICA;4;166.92;2;19/12/2018;CC;CANCELADO
1457;1578;0;AUDIO;2;4.28;4;30/12/2018;CC;CANCELADO
1457;1578;0;AUDIO;2;80.00;4;30/12/2018;CC;CANCELADO
1457;1578;0;INFORMATICA;2;16.00;2;30/12/2018;CC;CANCELADO
1457;1578;0;INFORMATICA;2;224.24;4;30/12/2018;CC;CANCELADO
1457;1578;0;INFORMATICA;2;144.40;4;30/12/2018;CC;CANCELADO
1457;1578;0;ACESSORIOS;2;15.00;2;30/12/2018;CC;CANCELADO
1457;1578;0;INFORMATICA;4;1.60;1;30/12/2018;CC;CANCELADO
1457;1578;0;INFORMATICA;4;1444.00;2;30/12/2018;CC;CANCELADO
1457;1578;0;BELEZA;4;2242.50;2;30/12/2018;CC;CANCELADO
1457;1578;0;ACESSORIOS;4;1.50;1;30/12/2018;CC;CANCELADO
1459;1579;0;TELEFONIA;4;160.00;4;15/12/2018;CC;CANCELADO
1459;1579;0;AUDIO;4;1785.66;4;15/12/2018;CC;CANCELADO
1459;1579;0;INFORMATICA;4;371.00;3;15/12/2018;CC;CANCELADO
1459;1579;0;INFORMATICA;4;37.10;3;15/12/2018;CC;CANCELADO
1459;1579;0;INFORMATICA;4;178.56;4;15/12/2018;CC;CANCELADO
1459;1579;0;UTILIDADES;4;8.56;1;15/12/2018;CC;CANCELADO
1357;1580;0;INFORMATICA;2;903.00;6;28/12/2018;DINHEIRO;CANCELADO
1357;1580;0;AUDIO;4;7588.64;4;28/12/2018;DINHEIRO;CANCELADO
1357;1580;0;INFORMATICA;4;17.12;8;28/12/2018;DINHEIRO;CANCELADO
1357;1580;0;INFORMATICA;4;160.00;4;28/12/2018;DINHEIRO;CANCELADO
1357;1580;0;INFORMATICA;4;90.30;3;28/12/2018;DINHEIRO;CANCELADO
1357;1580;0;BELEZA;4;758.88;8;28/12/2018;DINHEIRO;CANCELADO
1357;1580;0;UTILIDADES;4;150.00;1;28/12/2018;DINHEIRO;CANCELADO
1461;1581;0;AUDIO;4;80.00;2;07/12/2018;CC;CANCELADO
1461;1581;0;INFORMATICA;4;1329.54;2;07/12/2018;CC;CANCELADO
1461;1581;0;INFORMATICA;4;132.96;2;07/12/2018;CC;CANCELADO
1461;1581;0;ACESSORIOS;4;125.00;1;07/12/2018;CC;CANCELADO
1461;1581;0;ACESSORIOS;4;12.50;1;07/12/2018;CC;CANCELADO
1463;1582;0;TELEFONIA;4;2293.47;3;23/12/2018;CC;CANCELADO
1463;1582;0;AUDIO;4;229.35;3;23/12/2018;CC;CANCELADO
1463;1582;0;AUDIO;4;6.42;3;23/12/2018;CC;CANCELADO
1465;1583;0;AUDIO;2;70.00;2;01/01/2019;CC;CANCELADO
1465;1583;0;INFORMATICA;2;187.26;8;01/01/2019;CC;CANCELADO
1465;1583;0;AUDIO;4;7.00;1;01/01/2019;CC;CANCELADO
1465;1583;0;AUDIO;4;6.42;3;01/01/2019;CC;CANCELADO
1465;1583;0;INFORMATICA;4;1872.60;4;01/01/2019;CC;CANCELADO
1465;1583;0;INFORMATICA;4;160.00;4;01/01/2019;CC;CANCELADO
1467;1584;0;INFORMATICA;2;100.62;4;03/01/2019;CC;CANCELADO
1467;1584;0;INFORMATICA;2;89.00;2;03/01/2019;CC;CANCELADO
1467;1584;0;AUDIO;4;2.14;1;03/01/2019;CC;CANCELADO
1467;1584;0;INFORMATICA;4;1006.20;2;03/01/2019;CC;CANCELADO
1467;1584;0;INFORMATICA;4;8.90;1;03/01/2019;CC;CANCELADO
1467;1584;0;BELEZA;4;80.00;2;03/01/2019;CC;CANCELADO
1469;1585;0;INFORMATICA;2;49.23;2;28/12/2018;CC;CANCELADO
1469;1585;0;ACESSORIOS;2;305.80;8;28/12/2018;CC;CANCELADO
1469;1585;0;AUDIO;4;3057.96;4;28/12/2018;CC;CANCELADO
1469;1585;0;INFORMATICA;4;2.14;1;28/12/2018;CC;CANCELADO
1469;1585;0;INFORMATICA;4;492.27;1;28/12/2018;CC;CANCELADO
1469;1585;0;INFORMATICA;4;8.56;4;28/12/2018;CC;CANCELADO
1470;1586;0;INFORMATICA;4;352.08;4;22/12/2018;CC;CANCELADO
1470;1586;0;INFORMATICA;4;3520.74;4;22/12/2018;CC;CANCELADO
1470;1586;0;ACESSORIOS;4;8.56;4;22/12/2018;CC;CANCELADO
1473;1587;0;TELEFONIA;4;2.14;1;05/12/2018;CC;CANCELADO
1473;1587;0;INFORMATICA;4;40.00;1;05/12/2018;CC;CANCELADO
1473;1587;0;INFORMATICA;4;109.00;1;05/12/2018;CC;CANCELADO
1473;1587;0;INFORMATICA;4;10.90;1;05/12/2018;CC;CANCELADO
1473;1587;0;SOM;4;548.00;1;05/12/2018;CC;CANCELADO
1473;1587;0;SOM;4;54.80;1;05/12/2018;CC;CANCELADO
1474;1588;0;AUDIO;2;405.00;6;29/12/2018;CC;CANCELADO
1474;1588;0;AUDIO;2;312.10;8;29/12/2018;CC;CANCELADO
1474;1588;0;AUDIO;2;118.00;2;29/12/2018;CC;CANCELADO
1474;1588;0;INFORMATICA;2;6.42;6;29/12/2018;CC;CANCELADO
1474;1588;0;BELEZA;2;336.36;6;29/12/2018;CC;CANCELADO
1474;1588;0;AUDIO;4;40.50;3;29/12/2018;CC;CANCELADO
1474;1588;0;AUDIO;4;3121.00;4;29/12/2018;CC;CANCELADO
1474;1588;0;AUDIO;4;11.80;1;29/12/2018;CC;CANCELADO
1474;1588;0;MODA;4;3363.75;3;29/12/2018;CC;CANCELADO
1477;1589;0;AUDIO;4;51.51;1;12/12/2018;CC;CANCELADO
1477;1589;0;AUDIO;4;2.14;1;12/12/2018;CC;CANCELADO
1477;1589;0;INFORMATICA;4;515.12;1;12/12/2018;CC;CANCELADO
1479;1590;0;AUDIO;4;2.14;1;12/12/2018;CC;CANCELADO
1479;1590;0;INFORMATICA;4;51.51;1;12/12/2018;CC;CANCELADO
1479;1590;0;ACESSORIOS;4;515.12;1;12/12/2018;CC;CANCELADO
1481;1591;0;INFORMATICA;4;112.12;1;22/12/2018;CC;CANCELADO
1481;1591;0;INFORMATICA;4;40.00;1;22/12/2018;CC;CANCELADO
1481;1591;0;INFORMATICA;4;226.00;1;22/12/2018;CC;CANCELADO
1481;1591;0;INFORMATICA;4;22.60;1;22/12/2018;CC;CANCELADO
1481;1591;0;BELEZA;4;1121.25;1;22/12/2018;CC;CANCELADO
1481;1591;0;ACESSORIOS;4;2.14;1;22/12/2018;CC;CANCELADO
1482;1592;0;AUDIO;4;4.28;2;07/12/2018;CC;CANCELADO
1482;1592;0;INFORMATICA;4;1329.54;2;07/12/2018;CC;CANCELADO
1482;1592;0;INFORMATICA;4;132.96;2;07/12/2018;CC;CANCELADO
1484;1593;0;INFORMATICA;4;2.14;1;04/12/2018;CC;CANCELADO
1485;1594;0;TELEFONIA;2;63.00;2;30/12/2018;CC;CANCELADO
1485;1594;0;AUDIO;2;4.28;4;30/12/2018;CC;CANCELADO
1485;1594;0;AUDIO;2;152.90;4;30/12/2018;CC;CANCELADO
1485;1594;0;INFORMATICA;2;98.46;4;30/12/2018;CC;CANCELADO
1485;1594;0;TELEFONIA;4;6.30;1;30/12/2018;CC;CANCELADO
1485;1594;0;INFORMATICA;4;1528.98;2;30/12/2018;CC;CANCELADO
1485;1594;0;BELEZA;4;984.54;2;30/12/2018;CC;CANCELADO
1548;1595;0;INFORMATICA;4;70.00;1;07/12/2018;CC;CANCELADO
1548;1595;0;BELEZA;4;444.00;1;07/12/2018;CC;CANCELADO
1548;1595;0;BELEZA;4;44.40;1;07/12/2018;CC;CANCELADO
1548;1595;0;BELEZA;4;4.28;2;07/12/2018;CC;CANCELADO
1489;1596;0;INFORMATICA;2;220.00;4;29/12/2018;CC;CANCELADO
1489;1596;0;AUDIO;4;1833.00;2;29/12/2018;CC;CANCELADO
1489;1596;0;AUDIO;4;183.30;2;29/12/2018;CC;CANCELADO
1489;1596;0;INFORMATICA;4;4.28;2;29/12/2018;CC;CANCELADO
1489;1596;0;INFORMATICA;4;80.00;2;29/12/2018;CC;CANCELADO
1489;1596;0;INFORMATICA;4;22.00;2;29/12/2018;CC;CANCELADO
1490;1597;0;TELEFONIA;4;40.00;1;09/12/2018;CC;CANCELADO
1490;1597;0;INFORMATICA;4;77.00;1;09/12/2018;CC;CANCELADO
1490;1597;0;INFORMATICA;4;1222.00;1;09/12/2018;CC;CANCELADO
1490;1597;0;INFORMATICA;4;122.20;3;09/12/2018;CC;CANCELADO
1490;1597;0;UTILIDADES;4;2.14;1;09/12/2018;CC;CANCELADO
1490;1597;0;LIVROS;4;0.00;2;09/12/2018;CC;CANCELADO
1493;1598;0;TELEFONIA;4;40.00;1;08/12/2018;CC;CANCELADO
1493;1598;0;INFORMATICA;4;2.14;1;08/12/2018;CC;CANCELADO
1493;1598;0;INFORMATICA;4;975.00;1;08/12/2018;CC;CANCELADO
1493;1598;0;INFORMATICA;4;97.50;1;08/12/2018;CC;CANCELADO
1494;1599;0;AUDIO;4;722.00;1;27/12/2018;CC;CANCELADO
1494;1599;0;AUDIO;4;72.20;1;27/12/2018;CC;CANCELADO
1494;1599;0;AUDIO;4;86.00;2;27/12/2018;CC;CANCELADO
1494;1599;0;AUDIO;4;8.60;2;27/12/2018;CC;CANCELADO
1494;1599;0;INFORMATICA;4;40.00;1;27/12/2018;CC;CANCELADO
1494;1599;0;ACESSORIOS;4;2.14;1;27/12/2018;CC;CANCELADO
1497;1600;0;AUDIO;4;6.42;3;06/12/2018;CC;CANCELADO
1497;1600;0;AUDIO;4;70.00;1;06/12/2018;CC;CANCELADO
1497;1600;0;ACESSORIOS;4;2748.00;3;06/12/2018;CC;CANCELADO
1497;1600;0;ACESSORIOS;4;274.80;3;06/12/2018;CC;CANCELADO
1360;1601;0;INFORMATICA;4;2925.00;4;22/12/2018;DINHEIRO;CANCELADO
1360;1601;0;INFORMATICA;4;292.48;4;22/12/2018;DINHEIRO;CANCELADO
1360;1601;0;INFORMATICA;4;1165.00;3;22/12/2018;DINHEIRO;CANCELADO
1360;1601;0;INFORMATICA;4;116.50;3;22/12/2018;DINHEIRO;CANCELADO
1360;1601;0;INFORMATICA;4;0.00;8;22/12/2018;DINHEIRO;CANCELADO
1360;1601;0;MODA;4;8.56;4;22/12/2018;DINHEIRO;CANCELADO
1498;1602;0;INFORMATICA;4;0.00;4;19/12/2018;CC;CANCELADO
1500;1603;0;AUDIO;4;1785.66;4;15/12/2018;CC;CANCELADO
1500;1603;0;AUDIO;4;78.00;1;15/12/2018;CC;CANCELADO
1500;1603;0;AUDIO;4;7.80;1;15/12/2018;CC;CANCELADO
1500;1603;0;INFORMATICA;4;8.56;4;15/12/2018;CC;CANCELADO
1500;1603;0;UTILIDADES;4;178.56;4;15/12/2018;CC;CANCELADO
1501;1604;0;TELEFONIA;4;548.00;1;04/12/2018;CC;CANCELADO
1501;1604;0;TELEFONIA;4;54.80;1;04/12/2018;CC;CANCELADO
1501;1604;0;INFORMATICA;4;2.14;1;04/12/2018;CC;CANCELADO
1501;1604;0;BELEZA;4;40.00;1;04/12/2018;CC;CANCELADO
1504;1605;0;TELEFONIA;4;336.36;3;29/12/2018;CC;CANCELADO
1504;1605;0;AUDIO;4;6.42;3;29/12/2018;CC;CANCELADO
1504;1605;0;ACESSORIOS;4;3363.75;3;29/12/2018;CC;CANCELADO
1506;1606;0;AUDIO;4;975.00;1;15/12/2018;CC;CANCELADO
1506;1606;0;AUDIO;4;97.50;1;15/12/2018;CC;CANCELADO
1506;1606;0;AUDIO;4;281.00;1;15/12/2018;CC;CANCELADO
1506;1606;0;AUDIO;4;28.10;1;15/12/2018;CC;CANCELADO
1506;1606;0;INFORMATICA;4;2.14;1;15/12/2018;CC;CANCELADO
1506;1606;0;UTILIDADES;4;40.00;1;15/12/2018;CC;CANCELADO
1508;1607;0;AUDIO;4;2.14;1;13/12/2018;CC;CANCELADO
1508;1607;0;ACESSORIOS;4;40.00;1;13/12/2018;CC;CANCELADO
1510;1608;0;ELETRO;2;40.00;4;25/12/2018;CC;CANCELADO
1510;1608;0;TELEFONIA;4;3278.01;5;25/12/2018;CC;CANCELADO
1510;1608;0;AUDIO;4;327.81;5;25/12/2018;CC;CANCELADO
1510;1608;0;AUDIO;4;10.70;1;25/12/2018;CC;CANCELADO
1510;1608;0;ELETRO;4;4.00;2;25/12/2018;CC;CANCELADO
1514;1609;0;AUDIO;4;5423.32;7;19/12/2018;CC;CANCELADO
1514;1609;0;INFORMATICA;4;542.36;7;19/12/2018;CC;CANCELADO
1514;1609;0;INFORMATICA;4;14.98;7;19/12/2018;CC;CANCELADO
1514;1609;0;MODA;4;760.00;2;19/12/2018;CC;CANCELADO
1514;1609;0;MODA;4;76.00;2;19/12/2018;CC;CANCELADO
1517;1610;0;AUDIO;4;40.00;1;15/12/2018;CC;CANCELADO
1517;1610;0;AUDIO;4;2.14;1;15/12/2018;CC;CANCELADO
1517;1610;0;INFORMATICA;4;236.00;2;15/12/2018;CC;CANCELADO
1517;1610;0;INFORMATICA;4;23.60;2;15/12/2018;CC;CANCELADO
1517;1610;0;INFORMATICA;4;916.00;1;15/12/2018;CC;CANCELADO
1517;1610;0;INFORMATICA;4;91.60;1;15/12/2018;CC;CANCELADO
1520;1612;0;TELEFONIA;4;2.14;3;10/12/2018;CC;CANCELADO
1520;1612;0;AUDIO;4;515.12;1;10/12/2018;CC;CANCELADO
1520;1612;0;INFORMATICA;4;51.51;1;10/12/2018;CC;CANCELADO
1525;1614;0;AUDIO;2;510.00;4;18/01/2019;CC;CANCELADO
1525;1614;0;AUDIO;2;144.40;4;18/01/2019;CC;CANCELADO
1525;1614;0;AUDIO;4;51.00;2;18/01/2019;CC;CANCELADO
1525;1614;0;AUDIO;4;1444.00;2;18/01/2019;CC;CANCELADO
1525;1614;0;AUDIO;4;80.00;2;18/01/2019;CC;CANCELADO
1527;1615;0;AUDIO;4;175.00;4;06/12/2018;CC;CANCELADO
1527;1615;0;AUDIO;4;17.50;4;06/12/2018;CC;CANCELADO
1527;1615;0;INFORMATICA;4;1833.00;2;06/12/2018;CC;CANCELADO
1527;1615;0;INFORMATICA;4;183.30;4;06/12/2018;CC;CANCELADO
1527;1615;0;INFORMATICA;4;4.28;2;06/12/2018;CC;CANCELADO
1529;1616;0;INFORMATICA;2;49.23;10;03/01/2019;CC;CANCELADO
1529;1616;0;AUDIO;4;492.27;1;03/01/2019;CC;CANCELADO
1529;1616;0;INFORMATICA;4;40.00;1;03/01/2019;CC;CANCELADO
1529;1616;0;ELETRO;4;2.14;1;03/01/2019;CC;CANCELADO
1534;1618;0;AUDIO;4;56.00;1;07/12/2018;CC;CANCELADO
1534;1618;0;AUDIO;4;5.60;1;07/12/2018;CC;CANCELADO
1534;1618;0;INFORMATICA;4;2.14;1;07/12/2018;CC;CANCELADO
1534;1618;0;BELEZA;4;40.00;1;07/12/2018;CC;CANCELADO
1534;1618;0;BELEZA;4;916.00;1;07/12/2018;CC;CANCELADO
1534;1618;0;BELEZA;4;91.60;1;07/12/2018;CC;CANCELADO
1536;1619;0;AUDIO;4;14.98;7;25/12/2018;CC;CANCELADO
1536;1619;0;AUDIO;4;7050.25;7;25/12/2018;CC;CANCELADO
1536;1619;0;INFORMATICA;4;705.00;7;25/12/2018;CC;CANCELADO
1536;1619;0;BELEZA;4;50.00;1;25/12/2018;CC;CANCELADO
1540;1621;0;AUDIO;2;108.30;4;01/01/2019;CC;CANCELADO
1540;1621;0;INFORMATICA;2;242.00;6;01/01/2019;CC;CANCELADO
1540;1621;0;TELEFONIA;4;4.28;2;01/01/2019;CC;CANCELADO
1540;1621;0;AUDIO;4;1083.00;2;01/01/2019;CC;CANCELADO
1540;1621;0;INFORMATICA;4;24.20;3;01/01/2019;CC;CANCELADO
1540;1621;0;ELETRO;4;80.00;2;01/01/2019;CC;CANCELADO
1542;1622;0;INFORMATICA;4;178.56;4;15/12/2018;CC;CANCELADO
1542;1622;0;INFORMATICA;4;1785.66;4;15/12/2018;CC;CANCELADO
1545;1623;0;INFORMATICA;4;3643.25;3;24/12/2018;CC;CANCELADO
1545;1623;0;INFORMATICA;4;120.00;3;24/12/2018;CC;CANCELADO
1545;1623;0;INFORMATICA;4;364.32;3;24/12/2018;CC;CANCELADO
1545;1623;0;MODA;4;6.42;3;24/12/2018;CC;CANCELADO
1547;1624;0;INFORMATICA;4;975.00;1;08/12/2018;CC;CANCELADO
1547;1624;0;INFORMATICA;4;97.50;1;08/12/2018;CC;CANCELADO
1547;1624;0;INFORMATICA;4;2.14;1;08/12/2018;CC;CANCELADO
1547;1624;0;BAZAR;4;40.00;1;08/12/2018;CC;CANCELADO
1551;1625;0;AUDIO;4;40.00;1;15/12/2018;CC;CANCELADO
1551;1625;0;AUDIO;4;66.48;1;15/12/2018;CC;CANCELADO
1551;1625;0;BELEZA;4;2.14;1;15/12/2018;CC;CANCELADO
1551;1625;0;BELEZA;4;664.77;1;15/12/2018;CC;CANCELADO
1551;1625;0;ACESSORIOS;4;242.00;1;15/12/2018;CC;CANCELADO
1553;1626;0;INFORMATICA;3;0.00;6;29/12/2018;CC;CANCELADO
1553;1626;0;TELEFONIA;2;49.23;2;29/12/2018;CC;CANCELADO
1553;1626;0;INFORMATICA;2;229.35;6;29/12/2018;CC;CANCELADO
1553;1626;0;AUDIO;4;2293.47;3;29/12/2018;CC;CANCELADO
1553;1626;0;MODA;4;6.42;3;29/12/2018;CC;CANCELADO
1553;1626;0;BELEZA;4;492.27;1;29/12/2018;CC;CANCELADO
1553;1626;0;LIVROS;4;2.14;1;29/12/2018;CC;CANCELADO
104904;1628;0;AUDIO;3;0.00;2;10/12/2018;DINHEIRO;CANCELADO
1434;1629;0;AUDIO;4;58.00;1;10/12/2018;A VISTA;CANCELADO
1434;1629;0;AUDIO;4;5.80;1;10/12/2018;A VISTA;CANCELADO
1561;1632;0;INFORMATICA;2;403.00;8;29/12/2018;CC;CANCELADO
1561;1632;0;AUDIO;4;336.36;3;29/12/2018;CC;CANCELADO
1561;1632;0;AUDIO;4;3363.75;3;29/12/2018;CC;CANCELADO
1561;1632;0;AUDIO;4;6.42;3;29/12/2018;CC;CANCELADO
1561;1632;0;INFORMATICA;4;308.00;1;29/12/2018;CC;CANCELADO
1561;1632;0;INFORMATICA;4;120.00;3;29/12/2018;CC;CANCELADO
1561;1632;0;INFORMATICA;4;40.30;4;29/12/2018;CC;CANCELADO
1565;1633;0;AUDIO;4;493.00;1;19/12/2018;CC;CANCELADO
1565;1633;0;AUDIO;4;49.30;1;19/12/2018;CC;CANCELADO
1565;1633;0;UTILIDADES;4;2.14;1;19/12/2018;CC;CANCELADO
